Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,SentimentCategory
4547.jpg,1,12,12,-1
4548.jpg,1,2,12,-1
4549.jpg,1,11,12,1
455.jpg,1,12,8,1
4550.jpg,0,,,1
4551.jpg,1,9,12,0
4552.jpg,1,12,12,-1
4553.jpg,1,11,12,1
4554.jpg,1,9,2,-1
4555.jpg,1,8,2,1
4556.jpg,0,,,0
4557.jpg,0,,,1
4558.jpg,0,,,1
4559.jpg,0,,,1
456.jpg,1,12,12,-1
4560.jpg,1,9,2,1
4561.jpg,1,12,12,1
4562.jpg,0,,,1
4563.jpg,0,,,1
4564.jpg,0,,,1
4565.jpg,0,,,1
4566.jpg,1,11,11,0
4567.jpg,0,,,1
4568.jpg,0,,,1
4569.jpg,0,,,1
457.jpg,1,9,12,1
4570.jpg,1,9,12,-1
4571.jpg,1,9,12,0
4572.jpg,0,,,1
4573.jpg,1,9,12,0
4574.jpg,0,,,1
4575.jpg,1,7,11,-1
4576.jpg,1,12,11,0
4577.jpg,1,9,4,-1
4578.jpg,1,4,12,0
4579.jpg,0,,,1
458.jpg,0,,,1
4580.jpg,0,,,0
4581.jpg,1,12,12,-1
4582.jpg,1,12,12,1
4583.jpg,1,2,3,1
4584.jpg,1,9,12,-1
4585.jpg,1,2,12,-1
4586.jpg,0,,,1
4587.jpg,0,,,0
4588.jpg,1,9,12,-1
4589.jpg,1,9,10,-1
459.jpg,0,,,0
4590.jpg,0,,,1
4591.jpg,1,10,11,1
4592.jpg,0,,,1
4593.jpg,1,9,11,-1
4594.jpg,1,12,12,-1
4595.jpg,1,9,12,-1
4596.jpg,0,,,0
4597.jpg,0,,,0
4598.jpg,0,,,-1
4599.jpg,1,11,11,-1
46.jpg,0,,,1
460.jpg,0,,,-1
4600.jpg,1,3,12,1
4601.jpg,0,,,0
4602.jpg,0,,,-1
4603.jpg,0,,,0
4604.jpg,0,,,1
4605.jpg,1,3,12,0
4606.jpg,0,,,0
4607.jpg,0,,,1
4608.jpg,1,7,9,-1
4609.jpg,0,,,1
461.jpg,0,,,-1
4610.jpg,1,2,12,1
4611.jpg,0,,,1
4612.jpg,1,12,11,1
4613.jpg,0,,,1
4614.jpg,0,,,1
4615.jpg,0,,,0
4616.jpg,1,12,2,1
4617.jpg,0,,,0
4618.jpg,1,3,11,1
4619.jpg,0,,,0
462.jpg,1,10,12,1
4620.jpg,0,,,0
4621.jpg,0,,,1
4622.jpg,0,,,0
4623.jpg,0,,,1
4624.jpg,1,11,12,1
4625.jpg,0,,,-1
4626.jpg,0,,,1
4627.jpg,1,12,12,-1
4628.jpg,0,,,1
4629.jpg,0,,,1
463.jpg,1,10,12,0
4630.jpg,0,,,-1
4631.jpg,1,9,12,1
4632.jpg,0,,,1
4633.jpg,0,,,1
4634.jpg,1,7,12,-1
4635.jpg,0,,,-1
4636.jpg,1,9,11,-1
4637.jpg,1,8,11,1
4638.jpg,1,11,4,1
4639.jpg,1,10,3,-1
464.jpg,0,,,0
4640.jpg,1,12,12,-1
4641.jpg,0,,,1
4642.jpg,0,,,1
4643.jpg,0,,,0
4644.jpg,1,13,4,1
4645.jpg,1,3,12,-1
4646.jpg,0,,,1
4647.jpg,0,,,0
4648.jpg,0,,,0
4649.jpg,1,3,7,0
465.jpg,1,12,11,1
4650.jpg,0,,,1
4651.jpg,0,,,1
4652.jpg,0,,,1
4653.jpg,1,4,12,1
4654.jpg,0,,,1
4655.jpg,1,4,3,-1
4656.jpg,0,,,0
4657.jpg,1,8,12,1
4658.jpg,1,9,3,-1
4659.jpg,1,10,3,-1
466.jpg,1,12,12,1
4660.jpg,1,9,12,-1
4661.jpg,0,,,-1
4662.jpg,0,,,0
4663.jpg,0,,,-1
4664.jpg,1,9,12,-1
4665.jpg,0,,,1
4666.jpg,1,9,12,1
4667.jpg,1,4,3,1
4668.jpg,0,,,0
4669.jpg,0,,,1
467.jpg,1,11,10,0
4670.jpg,0,,,1
4671.jpg,0,,,0
4672.jpg,1,12,12,-1
4673.jpg,1,12,11,1
4674.jpg,0,,,1
4675.jpg,0,,,-1
4676.jpg,0,,,1
4677.jpg,0,,,0
4678.jpg,1,9,12,0
4679.jpg,1,12,3,-1
468.jpg,1,12,12,-1
4680.jpg,0,,,0
4681.jpg,1,5,12,-1
4682.jpg,1,12,12,-1
4683.jpg,1,12,10,-1
4684.jpg,0,,,1
4685.jpg,0,,,0
4686.jpg,0,,,1
4687.jpg,0,,,1
4688.jpg,1,12,10,1
4689.jpg,1,12,12,1
469.jpg,0,,,1
4690.jpg,1,7,12,-1
4691.jpg,1,9,9,1
4692.jpg,1,4,4,-1
4693.jpg,0,,,0
4694.jpg,0,,,-1
4695.jpg,1,9,12,-1
4696.jpg,1,5,11,1
4697.jpg,1,10,3,-1
4698.jpg,1,4,12,-1
4699.jpg,0,,,1
47.jpg,0,,,0
470.jpg,0,,,1
4700.jpg,1,5,12,-1
4701.jpg,1,12,12,-1
4702.jpg,0,,,0
4703.jpg,0,,,-1
4704.jpg,0,,,1
4705.jpg,1,12,10,0
4706.jpg,1,12,12,1
4707.jpg,0,,,0
4708.jpg,1,4,12,1
4709.jpg,0,,,0
471.jpg,0,,,1
4710.jpg,1,10,10,-1
4711.jpg,0,,,0
4712.jpg,1,12,12,1
4713.jpg,0,,,0
4714.jpg,0,,,1
4715.jpg,1,9,12,-1
4716.jpg,0,,,1
4717.jpg,0,,,1
4718.jpg,0,,,-1
4719.jpg,0,,,1
472.jpg,1,11,11,0
4720.jpg,1,9,12,-1
4721.jpg,1,12,12,-1
4722.jpg,1,9,9,-1
4723.jpg,1,5,7,-1
4724.jpg,0,,,1
4725.jpg,0,,,1
4726.jpg,1,10,3,-1
4727.jpg,0,,,1
4728.jpg,0,,,1
4729.jpg,0,,,1
473.jpg,1,12,11,1
4730.jpg,0,,,1
4731.jpg,0,,,0
4732.jpg,1,11,7,-1
4733.jpg,1,11,5,1
4734.jpg,1,9,12,-1
4735.jpg,1,4,10,1
4736.jpg,0,,,-1
4737.jpg,1,10,4,-1
4738.jpg,0,,,0
4739.jpg,0,,,1
474.jpg,1,12,11,1
4740.jpg,0,,,0
4741.jpg,0,,,-1
4742.jpg,1,9,12,-1
4743.jpg,1,3,12,-1
4744.jpg,1,12,12,-1
4745.jpg,1,3,12,0
4746.jpg,0,,,1
4747.jpg,1,8,11,-1
4748.jpg,1,11,3,-1
4749.jpg,0,,,1
475.jpg,1,7,11,0
4750.jpg,0,,,-1
4751.jpg,1,9,3,-1
4752.jpg,1,4,12,1
4753.jpg,1,7,1,1
4754.jpg,0,,,1
4755.jpg,1,4,11,1
4756.jpg,0,,,1
4757.jpg,1,11,4,-1
4758.jpg,0,,,-1
4759.jpg,1,5,7,-1
476.jpg,0,,,0
4760.jpg,1,4,10,1
4761.jpg,1,9,13,-1
4762.jpg,0,,,1
4763.jpg,1,11,12,1
4764.jpg,0,,,1
4765.jpg,0,,,-1
4766.jpg,1,10,3,-1
4767.jpg,0,,,1
4768.jpg,1,12,3,-1
4769.jpg,0,,,1
477.jpg,0,,,0
4770.jpg,0,,,0
4771.jpg,1,11,10,-1
4772.jpg,0,,,-1
4773.jpg,0,,,1
4774.jpg,0,,,1
4775.jpg,0,,,-1
4776.jpg,1,9,12,1
4777.jpg,1,2,3,-1
4778.jpg,1,7,12,-1
4779.jpg,0,,,1
478.jpg,1,2,12,0
4780.jpg,1,12,3,1
4781.jpg,1,9,12,1
4782.jpg,1,12,12,-1
4783.jpg,0,,,1
4784.jpg,0,,,1
4785.jpg,0,,,1
4786.jpg,0,,,1
4787.jpg,1,12,11,-1
4788.jpg,1,4,12,-1
4789.jpg,1,11,1,1
479.jpg,1,11,12,0
4790.jpg,0,,,1
4791.jpg,1,12,4,-1
4792.jpg,0,,,0
4793.jpg,0,,,0
4794.jpg,1,12,2,1
4795.jpg,0,,,1
4796.jpg,1,9,12,1
4797.jpg,1,12,7,-1
4798.jpg,0,,,-1
4799.jpg,1,11,10,1
48.jpg,0,,,-1
480.jpg,0,,,0
4800.jpg,1,6,2,1
4801.jpg,0,,,1
4802.jpg,0,,,-1
4803.jpg,0,,,1
4804.jpg,0,,,-1
4805.jpg,1,11,5,1
4806.jpg,0,,,1
4807.jpg,1,12,11,1
4808.jpg,0,,,0
4809.jpg,0,,,1
481.jpg,1,12,7,-1
4810.jpg,0,,,0
4811.jpg,0,,,1
4812.jpg,1,10,3,-1
4813.jpg,1,10,11,-1
4814.jpg,0,,,1
4815.jpg,1,4,12,1
4816.jpg,0,,,-1
4817.jpg,1,9,12,-1
4818.jpg,0,,,-1
4819.jpg,1,10,11,-1
482.jpg,0,,,-1
4820.jpg,0,,,0
4821.jpg,0,,,-1
4822.jpg,1,10,12,-1
4823.jpg,0,,,-1
4824.jpg,1,12,13,1
4825.jpg,1,12,11,1
4826.jpg,1,9,10,-1
4827.jpg,0,,,0
4828.jpg,1,8,11,-1
4829.jpg,1,12,7,-1
483.jpg,1,11,8,0
4830.jpg,0,,,1
4831.jpg,0,,,-1
4832.jpg,0,,,1
4833.jpg,1,12,11,-1
4834.jpg,1,12,10,-1
4835.jpg,0,,,1
4836.jpg,0,,,1
4837.jpg,1,12,5,0
4838.jpg,1,9,10,0
4839.jpg,0,,,-1
484.jpg,0,,,0
4840.jpg,0,,,1
4841.jpg,0,,,0
4842.jpg,1,9,3,-1
4843.jpg,1,2,7,-1
4844.jpg,0,,,1
4845.jpg,0,,,1
4846.jpg,1,5,12,-1
4847.jpg,0,,,-1
4848.jpg,0,,,1
4849.jpg,0,,,1
485.jpg,1,11,11,0
4850.jpg,1,7,9,0
4851.jpg,1,9,3,1
4852.jpg,1,12,12,1
4853.jpg,0,,,1
4854.jpg,1,12,11,-1
4855.jpg,1,11,11,-1
4856.jpg,0,,,0
4857.jpg,1,12,3,-1
4858.jpg,0,,,1
4859.jpg,0,,,0
486.jpg,1,12,11,0
4860.jpg,0,,,-1
4861.jpg,0,,,0
4862.jpg,0,,,-1
4863.jpg,0,,,-1
4864.jpg,0,,,1
4865.jpg,0,,,0
4866.jpg,0,,,-1
4867.jpg,0,,,0
4868.jpg,1,12,11,1
4869.jpg,0,,,1
487.jpg,0,,,0
4870.jpg,0,,,1
4871.jpg,1,10,12,-1
4872.jpg,0,,,0
4873.jpg,1,12,6,0
4874.jpg,0,,,-1
4875.jpg,1,5,12,-1
4876.jpg,1,10,12,-1
4877.jpg,0,,,1
4878.jpg,0,,,1
4879.jpg,0,,,1
488.jpg,1,10,11,-1
4880.jpg,0,,,1
4881.jpg,0,,,-1
4882.jpg,0,,,1
4883.jpg,0,,,1
4884.jpg,0,,,0
4885.jpg,1,12,10,-1
4886.jpg,1,5,11,1
4887.jpg,0,,,1
4888.jpg,1,11,4,1
4889.jpg,0,,,1
489.jpg,0,,,-1
4890.jpg,0,,,0
4891.jpg,1,3,11,-1
4892.jpg,1,9,5,-1
4893.jpg,1,11,3,-1
4894.jpg,0,,,1
4895.jpg,0,,,-1
4896.jpg,1,9,12,0
4897.jpg,1,4,12,-1
4898.jpg,1,12,10,-1
4899.jpg,1,12,10,-1
49.jpg,0,,,1
490.jpg,1,12,11,1
4900.jpg,0,,,1
4901.jpg,0,,,1
4902.jpg,0,,,1
4903.jpg,1,12,12,1
4904.jpg,0,,,1
4905.jpg,0,,,-1
4906.jpg,0,,,1
4907.jpg,1,6,12,-1
4908.jpg,0,,,1
4909.jpg,0,,,-1
491.jpg,1,5,12,0
4910.jpg,0,,,-1
4911.jpg,0,,,-1
4912.jpg,1,7,3,1
4913.jpg,0,,,1
4914.jpg,1,9,3,-1
4915.jpg,0,,,1
4916.jpg,0,,,1
4917.jpg,1,12,5,-1
4918.jpg,0,,,-1
4919.jpg,1,9,10,-1
492.jpg,0,,,-1
4920.jpg,1,11,5,1
4921.jpg,0,,,-1
4922.jpg,1,7,12,1
4923.jpg,0,,,-1
4924.jpg,0,,,-1
4925.jpg,0,,,1
4926.jpg,0,,,0
4927.jpg,0,,,0
4928.jpg,1,5,6,1
4929.jpg,0,,,0
493.jpg,0,,,-1
4930.jpg,1,10,10,-1
4931.jpg,1,12,12,-1
4932.jpg,0,,,-1
4933.jpg,0,,,-1
4934.jpg,1,11,11,-1
4935.jpg,1,12,12,-1
4936.jpg,0,,,0
4937.jpg,0,,,-1
4938.jpg,0,,,1
4939.jpg,1,7,12,-1
494.jpg,0,,,-1
4940.jpg,0,,,1
4941.jpg,0,,,0
4942.jpg,1,12,12,-1
4943.jpg,0,,,0
4944.jpg,0,,,0
4945.jpg,1,11,6,-1
4946.jpg,0,,,0
4947.jpg,0,,,0
4948.jpg,1,2,12,-1
4949.jpg,0,,,1
495.jpg,1,12,12,0
4950.jpg,0,,,1
4951.jpg,1,12,13,-1
4952.jpg,0,,,1
4953.jpg,0,,,-1
4954.jpg,1,12,6,1
4955.jpg,0,,,1
4956.jpg,1,12,12,0
4957.jpg,1,11,11,-1
4958.jpg,1,12,6,1
4959.jpg,1,10,4,-1
496.jpg,0,,,0
4960.jpg,0,,,-1
4961.jpg,0,,,-1
4962.jpg,0,,,-1
4963.jpg,1,10,13,1
4964.jpg,0,,,0
4965.jpg,1,12,12,-1
4966.jpg,1,9,12,-1
4967.jpg,1,7,10,-1
4968.jpg,0,,,1
4969.jpg,1,9,10,1
497.jpg,0,,,0
4970.jpg,1,12,6,1
4971.jpg,1,12,12,-1
4972.jpg,0,,,1
4973.jpg,0,,,1
4974.jpg,1,6,12,1
4975.jpg,1,12,3,-1
4976.jpg,0,,,1
4977.jpg,0,,,-1
4978.jpg,1,12,12,1
4979.jpg,0,,,0
498.jpg,1,7,12,1
4980.jpg,0,,,0
4981.jpg,0,,,-1
4982.jpg,1,12,5,1
4983.jpg,0,,,-1
4984.jpg,1,6,12,1
4985.jpg,0,,,-1
4986.jpg,0,,,-1
4987.jpg,0,,,0
4988.jpg,1,4,10,0
4989.jpg,0,,,1
499.jpg,1,12,12,0
4990.jpg,1,10,5,1
4991.jpg,0,,,1
4992.jpg,1,9,12,-1
4993.jpg,0,,,0
4994.jpg,0,,,0
4995.jpg,0,,,1
4996.jpg,0,,,1
4997.jpg,1,11,6,1
4998.jpg,1,12,12,-1
4999.jpg,0,,,-1
5.jpg,1,12,3,0
50.jpg,0,,,-1
500.jpg,1,12,8,0
5000.jpg,0,,,0
5001.jpg,0,,,1
5002.jpg,1,12,11,1
5003.jpg,0,,,1
5004.jpg,1,12,11,1
5005.jpg,1,12,10,-1
5006.jpg,1,12,6,1
5007.jpg,0,,,1
5008.jpg,0,,,1
5009.jpg,0,,,1
501.jpg,1,8,12,-1
5010.jpg,1,9,11,-1
5011.jpg,0,,,1
5012.jpg,0,,,1
5013.jpg,0,,,-1
5014.jpg,1,12,12,-1
5015.jpg,0,,,1
5016.jpg,1,12,12,1
5017.jpg,0,,,1
5018.jpg,0,,,1
5019.jpg,1,12,9,1
502.jpg,1,12,12,0
5020.jpg,1,12,4,1
5021.jpg,0,,,1
5022.jpg,0,,,0
5023.jpg,0,,,1
5024.jpg,1,5,12,-1
5025.jpg,1,12,6,1
5026.jpg,0,,,1
5027.jpg,0,,,1
5028.jpg,0,,,-1
5029.jpg,0,,,0
503.jpg,1,12,11,1
5030.jpg,1,12,10,-1
5031.jpg,0,,,-1
5032.jpg,1,12,12,1
5033.jpg,1,5,7,1
5034.jpg,1,9,12,-1
5035.jpg,0,,,-1
5036.jpg,0,,,0
5037.jpg,0,,,1
5038.jpg,1,11,13,1
5039.jpg,1,11,3,1
504.jpg,0,,,-1
5040.jpg,1,9,2,1
5041.jpg,1,12,12,1
5042.jpg,0,,,-1
5043.jpg,0,,,0
5044.jpg,0,,,-1
5045.jpg,0,,,0
5046.jpg,1,3,12,-1
5047.jpg,0,,,-1
5048.jpg,1,12,12,-1
5049.jpg,1,10,6,1
505.jpg,1,12,6,-1
5050.jpg,1,6,10,1
5051.jpg,1,3,11,1
5052.jpg,1,5,12,-1
5053.jpg,0,,,-1
5054.jpg,0,,,1
5055.jpg,1,5,11,1
5056.jpg,0,,,1
5057.jpg,0,,,-1
5058.jpg,1,5,7,1
5059.jpg,1,3,11,-1
506.jpg,1,10,7,-1
5060.jpg,0,,,-1
5061.jpg,1,12,10,-1
5062.jpg,0,,,1
5063.jpg,0,,,1
5064.jpg,1,8,8,-1
5065.jpg,1,9,12,-1
5066.jpg,1,11,3,-1
5067.jpg,1,9,11,1
5068.jpg,1,12,11,1
5069.jpg,0,,,1
507.jpg,0,,,-1
5070.jpg,1,9,10,-1
5071.jpg,0,,,1
5072.jpg,0,,,1
5073.jpg,1,11,8,-1
5074.jpg,1,12,12,-1
5075.jpg,0,,,0
5076.jpg,0,,,-1
5077.jpg,1,9,10,-1
5078.jpg,0,,,1
5079.jpg,0,,,0
508.jpg,1,10,12,0
5080.jpg,1,7,12,-1
5081.jpg,1,9,12,-1
5082.jpg,0,,,1
5083.jpg,0,,,0
5084.jpg,1,10,12,-1
5085.jpg,1,8,12,-1
5086.jpg,1,4,12,1
5087.jpg,0,,,1
5088.jpg,1,12,12,-1
5089.jpg,0,,,1
509.jpg,1,7,12,1
5090.jpg,0,,,1
5091.jpg,1,10,12,-1
5092.jpg,0,,,0
5093.jpg,1,9,10,-1
5094.jpg,0,,,1
5095.jpg,1,12,12,-1
5096.jpg,1,12,12,-1
5097.jpg,1,9,10,-1
5098.jpg,1,12,11,1
5099.jpg,0,,,1
51.jpg,0,,,1
510.jpg,0,,,0
5100.jpg,1,12,10,1
5101.jpg,1,12,12,1
5102.jpg,0,,,0
5103.jpg,1,11,10,1
5104.jpg,1,10,12,-1
5105.jpg,0,,,-1
5106.jpg,1,12,6,0
5107.jpg,1,12,5,1
5108.jpg,0,,,-1
5109.jpg,0,,,0
511.jpg,0,,,-1
5110.jpg,0,,,1
5111.jpg,1,11,3,-1
5112.jpg,1,9,12,-1
5113.jpg,1,11,11,1
5114.jpg,0,,,0
5115.jpg,0,,,0
5116.jpg,0,,,1
5117.jpg,0,,,1
5118.jpg,0,,,1
5119.jpg,0,,,1
512.jpg,1,10,11,0
5120.jpg,1,6,10,1
5121.jpg,0,,,1
5122.jpg,1,10,10,0
5123.jpg,1,12,7,-1
5124.jpg,1,13,11,1
5125.jpg,1,12,12,-1
5126.jpg,1,6,12,1
5127.jpg,0,,,1
5128.jpg,1,10,7,-1
5129.jpg,0,,,1
513.jpg,1,11,12,1
5130.jpg,0,,,1
5131.jpg,1,12,12,0
5132.jpg,1,12,12,-1
5133.jpg,0,,,1
5134.jpg,0,,,0
5135.jpg,1,9,12,1
5136.jpg,1,9,11,1
5137.jpg,0,,,1
5138.jpg,0,,,0
5139.jpg,0,,,1
514.jpg,1,12,12,-1
5140.jpg,0,,,0
5141.jpg,0,,,-1
5142.jpg,0,,,0
5143.jpg,1,12,12,-1
5144.jpg,0,,,-1
5145.jpg,0,,,1
5146.jpg,1,3,11,-1
5147.jpg,1,10,3,-1
5148.jpg,0,,,0
5149.jpg,0,,,-1
515.jpg,0,,,0
5150.jpg,1,11,12,1
5151.jpg,1,9,12,-1
5152.jpg,1,10,10,-1
5153.jpg,1,10,12,-1
5154.jpg,1,13,12,1
5155.jpg,1,6,12,1
5156.jpg,1,4,3,-1
5157.jpg,0,,,-1
5158.jpg,1,13,12,1
5159.jpg,0,,,1
516.jpg,0,,,0
5160.jpg,0,,,1
5161.jpg,0,,,1
5162.jpg,0,,,0
5163.jpg,1,12,10,-1
5164.jpg,1,7,3,-1
5165.jpg,0,,,0
5166.jpg,0,,,-1
5167.jpg,0,,,1
5168.jpg,1,12,12,-1
5169.jpg,1,3,4,0
517.jpg,1,12,11,0
5170.jpg,0,,,0
5171.jpg,0,,,1
5172.jpg,0,,,1
5173.jpg,1,11,11,1
5174.jpg,0,,,1
5175.jpg,0,,,1
5176.jpg,0,,,1
5177.jpg,0,,,1
5178.jpg,1,12,12,1
5179.jpg,0,,,1
518.jpg,0,,,-1
5180.jpg,1,12,6,1
5181.jpg,1,5,10,-1
5182.jpg,0,,,1
5183.jpg,1,12,7,0
5184.jpg,0,,,1
5185.jpg,0,,,1
5186.jpg,1,11,10,1
5187.jpg,1,3,12,0
5188.jpg,0,,,1
5189.jpg,0,,,-1
519.jpg,1,12,11,0
5190.jpg,1,12,7,0
5191.jpg,0,,,-1
5192.jpg,1,10,11,-1
5193.jpg,0,,,-1
5194.jpg,0,,,-1
5195.jpg,1,12,12,-1
5196.jpg,0,,,1
5197.jpg,0,,,1
5198.jpg,1,10,10,-1
5199.jpg,0,,,1
52.jpg,1,12,11,1
520.jpg,0,,,0
5200.jpg,0,,,1
5201.jpg,0,,,1
5202.jpg,1,10,10,-1
5203.jpg,0,,,1
5204.jpg,1,9,12,1
5205.jpg,0,,,1
5206.jpg,0,,,1
5207.jpg,1,5,12,-1
5208.jpg,0,,,1
5209.jpg,0,,,0
521.jpg,1,12,12,-1
5210.jpg,1,5,11,0
5211.jpg,0,,,-1
5212.jpg,0,,,1
5213.jpg,1,5,10,-1
5214.jpg,0,,,1
5215.jpg,0,,,1
5216.jpg,0,,,0
5217.jpg,1,12,11,-1
5218.jpg,1,5,12,-1
5219.jpg,0,,,-1
522.jpg,1,12,12,-1
5220.jpg,0,,,0
5221.jpg,1,12,6,0
5222.jpg,0,,,-1
5223.jpg,1,10,10,-1
5224.jpg,1,10,10,-1
5225.jpg,1,12,11,0
5226.jpg,0,,,1
5227.jpg,0,,,0
5228.jpg,1,2,10,0
5229.jpg,0,,,1
523.jpg,0,,,0
5230.jpg,0,,,1
5231.jpg,1,4,11,1
5232.jpg,0,,,1
5233.jpg,0,,,-1
5234.jpg,0,,,1
5235.jpg,1,3,11,1
5236.jpg,1,9,12,-1
5237.jpg,0,,,1
5238.jpg,0,,,0
5239.jpg,1,12,11,1
524.jpg,1,7,5,-1
5240.jpg,1,12,4,-1
5241.jpg,0,,,1
5242.jpg,0,,,0
5243.jpg,0,,,-1
5244.jpg,1,13,10,1
5245.jpg,1,11,3,-1
5246.jpg,0,,,0
5247.jpg,0,,,1
5248.jpg,0,,,-1
5249.jpg,0,,,1
525.jpg,0,,,-1
5250.jpg,0,,,1
5251.jpg,0,,,1
5252.jpg,1,5,7,-1
5253.jpg,1,11,11,-1
5254.jpg,1,12,12,-1
5255.jpg,1,11,12,0
5256.jpg,0,,,1
5257.jpg,1,11,11,1
5258.jpg,1,12,10,1
5259.jpg,1,11,10,1
526.jpg,1,10,5,0
5260.jpg,0,,,0
5261.jpg,0,,,0
5262.jpg,0,,,1
5263.jpg,0,,,1
5264.jpg,1,5,5,0
5265.jpg,0,,,1
5266.jpg,0,,,1
5267.jpg,1,11,11,1
5268.jpg,1,12,11,0
5269.jpg,0,,,1
527.jpg,1,9,11,-1
5270.jpg,0,,,1
5271.jpg,1,10,3,-1
5272.jpg,1,12,1,-1
5273.jpg,0,,,1
5274.jpg,0,,,-1
5275.jpg,1,12,4,1
5276.jpg,1,12,12,1
5277.jpg,0,,,1
5278.jpg,1,12,12,1
5279.jpg,0,,,0
528.jpg,1,11,12,0
5280.jpg,0,,,1
5281.jpg,0,,,1
5282.jpg,0,,,0
5283.jpg,1,10,12,-1
5284.jpg,0,,,0
5285.jpg,1,12,12,-1
5286.jpg,1,11,5,0
5287.jpg,0,,,-1
5288.jpg,1,11,11,-1
5289.jpg,1,10,11,-1
529.jpg,1,11,9,-1
5290.jpg,1,4,11,-1
5291.jpg,1,11,12,-1
5292.jpg,0,,,1
5293.jpg,1,5,12,-1
5294.jpg,0,,,1
5295.jpg,0,,,1
5296.jpg,0,,,1
5297.jpg,1,5,7,0
5298.jpg,1,3,8,-1
5299.jpg,1,9,10,-1
53.jpg,0,,,0
530.jpg,0,,,0
5300.jpg,1,7,12,-1
5301.jpg,0,,,1
5302.jpg,1,12,11,1
5303.jpg,0,,,-1
5304.jpg,1,12,6,1
5305.jpg,0,,,1
5306.jpg,1,9,12,-1
5307.jpg,1,7,6,1
5308.jpg,1,10,10,-1
5309.jpg,0,,,-1
531.jpg,1,11,12,-1
5310.jpg,0,,,1
5311.jpg,1,11,12,-1
5312.jpg,0,,,1
5313.jpg,1,9,12,-1
5314.jpg,1,5,7,0
5315.jpg,1,10,3,-1
5316.jpg,0,,,0
5317.jpg,1,12,11,1
5318.jpg,0,,,1
5319.jpg,0,,,0
532.jpg,0,,,0
5320.jpg,1,12,12,0
5321.jpg,1,12,10,-1
5322.jpg,0,,,1
5323.jpg,0,,,1
5324.jpg,1,10,10,-1
5325.jpg,0,,,1
5326.jpg,1,12,11,1
5327.jpg,1,9,12,-1
5328.jpg,1,11,3,-1
5329.jpg,1,11,11,1
533.jpg,0,,,1
5330.jpg,0,,,1
5331.jpg,0,,,1
5332.jpg,0,,,0
5333.jpg,0,,,1
5334.jpg,1,12,11,1
5335.jpg,0,,,1
5336.jpg,1,9,12,-1
5337.jpg,0,,,1
5338.jpg,1,10,11,1
5339.jpg,0,,,1
534.jpg,1,12,12,1
5340.jpg,1,12,10,-1
5341.jpg,0,,,1
5342.jpg,1,12,12,1
5343.jpg,1,12,2,1
5344.jpg,1,12,5,1
5345.jpg,0,,,1
5346.jpg,0,,,1
5347.jpg,0,,,0
5348.jpg,0,,,1
5349.jpg,1,12,12,-1
535.jpg,1,9,11,1
5350.jpg,0,,,1
5351.jpg,0,,,-1
5352.jpg,0,,,0
5353.jpg,0,,,1
5354.jpg,0,,,0
5355.jpg,0,,,1
5356.jpg,0,,,0
5357.jpg,1,10,10,-1
5358.jpg,0,,,0
5359.jpg,0,,,1
536.jpg,1,12,12,0
5360.jpg,0,,,-1
5361.jpg,0,,,1
5362.jpg,1,7,12,1
5363.jpg,1,2,12,0
5364.jpg,1,7,11,1
5365.jpg,0,,,1
5366.jpg,0,,,1
5367.jpg,1,12,12,1
5368.jpg,0,,,1
5369.jpg,0,,,0
537.jpg,1,10,9,0
5370.jpg,1,12,11,1
5371.jpg,0,,,1
5372.jpg,0,,,1
5373.jpg,0,,,1
5374.jpg,1,10,3,-1
5375.jpg,0,,,0
5376.jpg,0,,,-1
5377.jpg,1,12,12,-1
5378.jpg,1,2,12,1
5379.jpg,1,10,5,1
538.jpg,1,12,11,-1
5380.jpg,0,,,1
5381.jpg,1,12,12,-1
5382.jpg,1,12,5,-1
5383.jpg,0,,,-1
5384.jpg,0,,,-1
5385.jpg,0,,,0
5386.jpg,0,,,-1
5387.jpg,0,,,0
5388.jpg,0,,,-1
5389.jpg,0,,,-1
539.jpg,1,12,10,-1
5390.jpg,0,,,-1
5391.jpg,1,5,12,-1
5392.jpg,0,,,1
5393.jpg,0,,,1
5394.jpg,0,,,0
5395.jpg,0,,,1
5396.jpg,1,12,6,1
5397.jpg,1,12,12,0
5398.jpg,0,,,0
5399.jpg,0,,,1
54.jpg,0,,,1
540.jpg,1,12,5,-1
5400.jpg,0,,,1
5401.jpg,1,12,5,-1
5402.jpg,1,5,12,-1
5403.jpg,1,4,3,-1
5404.jpg,0,,,1
5405.jpg,0,,,0
5406.jpg,1,5,12,-1
5407.jpg,0,,,0
5408.jpg,0,,,0
5409.jpg,1,11,3,-1
541.jpg,1,12,10,1
5410.jpg,0,,,-1
5411.jpg,0,,,1
5412.jpg,1,3,9,1
5413.jpg,1,12,10,-1
5414.jpg,0,,,0
5415.jpg,0,,,0
5416.jpg,1,12,12,1
5417.jpg,0,,,-1
5418.jpg,0,,,-1
5419.jpg,1,11,3,-1
542.jpg,1,12,12,0
5420.jpg,1,5,12,0
5421.jpg,1,12,5,-1
5422.jpg,1,12,12,-1
5423.jpg,0,,,-1
5424.jpg,1,12,3,-1
5425.jpg,1,12,12,-1
5426.jpg,0,,,0
5427.jpg,0,,,1
5428.jpg,0,,,-1
5429.jpg,1,12,11,1
543.jpg,1,12,12,1
5430.jpg,0,,,-1
